# id	f435w	f555w	f814w	f435w_err	f555w_err	f814w_err	ra	dec
30330	21.814	21.515	21.112	0.023	0.011	0.007	76.91530066	-67.46394664
27427	20.944	20.574	20.09	0.006	0.016	0.014	76.90586215	-67.46448818
24711	21.309	21.04	20.675	0.02	0.025	0.022	76.89701529	-67.46499586
19006	23.447	22.981	22.18	0.043	0.013	0.006	76.87533061	-67.46623483
27965	20.678	20.437	20.064	0.016	0.012	0.019	76.90764413	-67.46438066
22463	21.04	20.745	20.314	0.008	0.01	0.008	76.88916358	-67.4654415
26903	22.888	22.448	21.834	0.014	0.013	0.015	76.90419281	-67.46457876
17310	23.545	23.023	22.351	0.043	0.026	0.004	76.86742892	-67.46668658
21815	21.297	20.418	19.363	0.012	0.019	0.025	76.88677143	-67.46557791
19639	20.35	19.556	18.562	0.023	0.009	0.014	76.87800503	-67.46607042
23225	22.002	21.682	21.167	0.02	0.006	0.016	76.89166405	-67.46528449
103075	99	99	99	99	99	99	76.9077732	-67.46435822
23759	20.136	19.136	18.128	0.002	0.012	0.007	76.89363513	-67.46516906
27569	21.601	21.31	20.86	0.002	0.018	0.049	76.90623637	-67.46443732
20367	21.123	20.842	20.421	0.01	0.025	0.026	76.88111775	-67.46587796
29765	22.587	21.914	21.035	0.011	0.021	0.009	76.91330333	-67.46402738
16927	23.029	22.493	21.809	0.025	0.015	0.012	76.86540582	-67.46677384
25669	20.325	20.009	19.596	0.011	0.01	0.019	76.90007869	-67.46478526
19477	21.541	21.223	20.768	0.009	0.014	0.018	76.87723356	-67.46609259
28583	23.851	23.277	22.5	0.055	0.021	99	76.90947329	-67.4642417
100061	99	99	99	99	99	99	76.96506212	-67.46103433
21926	21.874	21.555	21.104	0.011	0.015	0.012	76.88705402	-67.46552344
25609	22.83	22.377	21.802	0.024	0.032	0.009	76.89981239	-67.46479077
36656	21.704	21.365	20.92	0.009	0.027	0.005	76.93835633	-67.46256872
23383	24.232	23.596	22.734	0.017	0.006	0.064	76.89212231	-67.46522728
32963	22.646	22.263	21.724	0.025	0.015	0.016	76.92410176	-67.46338839
30339	21.809	21.512	21.059	0.021	0.009	0.013	76.91515871	-67.46390208
18758	21.598	21.297	20.865	0.013	0.011	0.019	76.87400607	-67.46625874
18947	20.626	20.348	19.951	0.012	0.003	0.012	76.87486006	-67.46620928
26622	21.924	21.614	21.103	0.012	0.001	0.017	76.90306422	-67.4645901
31227	20.405	20.152	19.76	0.01	0.014	0.005	76.91797419	-67.46372953
29007	22.831	22.379	21.829	0.008	0.03	0.005	76.91072736	-67.46414313
36159	20.91	20.619	20.251	0.019	0.013	0.01	76.9361149	-67.46267506
25271	19.674	18.731	17.572	0.011	0.011	0.024	76.89868539	-67.46482845
23574	21.257	20.988	20.617	0.018	0.014	0.017	76.89272383	-67.4651683
16760	20.934	20.633	20.245	0.013	0.003	0.018	76.86448118	-67.4667858
104429	99	99	99	99	99	99	76.89857692	-67.4648279
18319	22.18	21.817	21.313	0.016	99	0.02	76.87196613	-67.46635039
33774	21.583	21.314	20.955	0.026	0.006	0.017	76.92692783	-67.46319193
26929	22.292	21.912	21.395	0.019	0.005	0.013	76.90398775	-67.46450712
24478	22.298	21.932	21.366	0.01	0.023	0.017	76.89588912	-67.46497107
24095	23.389	22.922	22.196	0.014	0.021	0.012	76.89457421	-67.46504554
17132	23.041	22.544	21.944	0.029	0.029	0.015	76.86625354	-67.46666651
22222	21.187	20.925	20.568	0.022	0.009	0.01	76.8879353	-67.46542352
100246	99	99	99	99	99	99	76.95692427	-67.46144723
37909	22.215	21.835	21.364	0.012	0.016	0.009	76.94396515	-67.46219475
37386	22.758	22.332	21.758	0.017	0.008	0.015	76.94143347	-67.46233716
17868	21.812	21.484	20.98	0.014	0.01	0.014	76.86982955	-67.466451
20627	24.028	23.362	22.533	0.037	0.026	0.022	76.88192014	-67.46575801
20019	21.169	20.905	20.499	0.011	0.004	0.007	76.87934287	-67.46590503
31792	22.857	22.366	21.66	0.046	0.011	0.011	76.91985814	-67.46356984
25539	23.004	22.532	21.945	0.038	0.004	0.022	76.89938385	-67.46474653
24641	20.796	20.481	20.045	0.011	0.009	0.027	76.89637542	-67.4649188
28291	22.837	22.444	21.835	0.007	0.005	0.009	76.9082755	-67.46423492
21222	22.157	21.815	21.336	0.021	0.032	0.005	76.88424681	-67.46561365
23938	22.827	22.382	21.559	0.017	0.025	0.067	76.89391365	-67.46505887
31667	22.511	22.09	21.44	0.012	0.015	0.003	76.91934775	-67.46359677
24029	19.935	19.102	18.07	0.01	0.005	0.014	76.89425675	-67.46503673
27402	20.663	20.411	20.031	0.008	0.007	0.032	76.90537318	-67.46439782
36655	24.362	23.751	22.938	0.003	0.023	0.036	76.93809083	-67.46250973
26107	20.984	20.724	20.322	0.013	0.015	0.016	76.90126981	-67.46462877
40294	23.745	23.307	22.571	0.004	0.03	99	76.95586095	-67.46148132
17848	23.702	23.263	22.466	0.068	0.04	99	76.86967442	-67.46643496
30240	23.098	22.635	21.996	0.026	0.012	0.013	76.91458614	-67.46385771
36066	23.713	23.216	22.523	0.015	0.013	0.013	76.93551753	-67.46265044
22060	20.467	20.193	19.775	0.009	0.018	0.022	76.88718484	-67.46542885
24247	20.709	20.444	20.062	0.008	0.012	0.01	76.89496374	-67.46497514
26188	21.787	21.341	20.708	0.004	0.026	0.01	76.90148234	-67.46459932
19852	22.029	21.688	21.222	0.025	0.043	0.018	76.87851847	-67.46591277
20733	21.049	20.74	20.299	0.01	0.012	0.018	76.88224378	-67.46569565
22242	22.18	21.819	21.321	0.041	0.039	0.054	76.88780442	-67.46537597
23042	22.707	22.31	21.758	0.014	0.013	0.014	76.89061847	-67.46521412
25869	21.56	21.258	20.826	0.013	0.029	0.013	76.9003405	-67.46465544
21187	23.505	23.019	22.324	0.021	0.039	0.008	76.8840005	-67.46559084
21862	21.765	21.474	21.056	0.015	0.01	0.004	76.88639924	-67.46544676
20852	23.924	23.368	22.633	0.014	0.027	0.023	76.88263611	-67.46565759
19777	22.039	21.688	21.229	0.028	0.027	0.01	76.87817104	-67.46591121
19433	24.158	23.655	22.887	0.012	0.036	0.009	76.87658138	-67.46600093
22203	20.595	20.318	19.921	0.008	0.019	0.025	76.88760755	-67.46536902
39603	22.062	21.669	21.151	0.009	0.012	0.016	76.95191229	-67.46165939
23442	21.031	20.735	20.282	0.015	0.021	0.012	76.89190863	-67.46511341
29592	23.187	22.785	22.134	0.011	0.01	0.009	76.9122659	-67.46394166
23143	21.611	21.249	20.717	0.001	0.016	0.01	76.89084216	-67.46517159
33025	21.993	21.658	21.227	0.005	0.003	0.019	76.92387943	-67.46326838
18046	19.652	18.636	17.493	0.006	0.004	0.015	76.87037154	-67.46633968
22424	20.676	20.41	20.021	0.006	0.01	0.031	76.88837998	-67.46530103
25614	22.164	21.82	21.332	0.008	0.02	0.006	76.89932051	-67.46467286
28041	22.5	22.106	21.561	0.026	0.018	0.007	76.90721552	-67.46421909
17846	21.771	21.443	21	0.014	0.021	0.025	76.86940435	-67.46637868
26723	21.313	21.053	20.659	0.006	0.01	0.009	76.90289987	-67.46445483
100186	99	99	99	99	99	99	76.95929427	-67.461201
17231	22.071	21.676	21.106	0.005	0.02	0.005	76.86629956	-67.46654477
24814	20.254	19.348	18.271	0.005	0.008	0.012	76.89666137	-67.46480095
21286	20.896	20.582	20.147	0.006	0.008	0.016	76.88413746	-67.46551937
33218	23.288	22.845	22.204	0.021	0.01	0.007	76.9244331	-67.46320157
30217	21.881	21.561	21.149	0.022	0.007	0.008	76.91418976	-67.46379041
23903	20.716	20.471	20.124	0.013	0.01	0.019	76.89342185	-67.4649812
28982	22.684	22.262	21.714	0.027	0.012	0.071	76.91008384	-67.46402274
27533	22.603	22.21	21.657	0.02	0.013	0.008	76.90545598	-67.46428528
25167	22.302	21.943	21.421	0.006	0.002	0.01	76.89783888	-67.46472245
18879	21.335	20.978	20.568	0.011	0.018	0.018	76.8739571	-67.46609071
19182	20.042	19.104	17.992	0.004	0.013	0.008	76.87530548	-67.46601261
100225	99	99	99	99	99	99	76.95761404	-67.46127588
21343	23.572	23.143	22.411	0.011	0.003	0.021	76.88431482	-67.46548974
37429	20.747	20.416	19.97	0.003	0.005	0.006	76.94117319	-67.46221313
39178	22.781	22.319	21.698	0.015	0.013	0.004	76.94957304	-67.46172785
29090	23.888	23.389	22.578	0.017	0.028	0.031	76.91035549	-67.46398421
37211	21.083	20.812	20.426	0.021	0.013	0.007	76.94020462	-67.46226311
24746	20.055	19.208	18.19	0.006	0.01	0.021	76.8962724	-67.46478813
25340	20.46	19.965	19.277	0.011	0.008	0.015	76.89832407	-67.46467035
36861	23.923	23.252	22.352	0.033	0.016	0.009	76.93852449	-67.46235612
24477	23.758	23.39	22.64	0.234	0.023	0.029	76.89534279	-67.46483704
29205	22.39	21.941	21.323	0.014	0.024	0.01	76.91068657	-67.46395438
33103	21.291	20.929	20.436	0.008	0.005	0.01	76.92389535	-67.46319127
28152	20.652	20.323	19.806	0.008	0.008	0.013	76.90731535	-67.46414417
22513	21.136	20.884	20.501	0.008	0.015	0.008	76.88843935	-67.46522043
22070	22.209	21.878	21.358	0.014	0.032	0.007	76.88675028	-67.46531707
28399	24.495	23.727	22.949	0.072	0.03	0.051	76.90807267	-67.46408963
19416	22.237	21.842	21.244	0.009	0.035	0.015	76.87614829	-67.46592107
25800	23.326	22.91	22.069	0.023	0.01	0.023	76.89967986	-67.46456981
100028	99	99	99	99	99	99	76.96678825	-67.46070019
22260	23.281	22.813	22.158	0.018	0.014	0.04	76.88742489	-67.46526393
24344	20.919	20.586	20.084	0.008	0.012	0.027	76.8948117	-67.46484005
23512	21.441	21.159	20.759	0.011	0.01	0.004	76.89174761	-67.46500953
25938	21.745	21.472	21.033	0.019	0.004	0.014	76.90008615	-67.46452745
29056	20.731	20.492	20.138	0.004	0.005	0.013	76.91009371	-67.46395232
30629	20.401	20.102	19.676	0.008	0.009	0.021	76.91523598	-67.46365549
19535	23.206	22.81	22.133	0.013	0.038	0.012	76.87661202	-67.46587038
17543	23.014	22.493	21.815	0.03	0.045	0.005	76.86759998	-67.46638595
30446	23.333	22.839	22.209	0.009	0.035	99	76.91459248	-67.46368861
22418	23.696	23.249	22.48	0.037	0.041	0.017	76.88796608	-67.46521321
17135	23.756	23.258	22.594	0.015	0.028	0.02	76.86554001	-67.46649546
24603	22.887	22.449	99	0.025	0.011	99	76.89562402	-67.46477096
25725	22.946	22.524	21.902	0.018	0.012	0.003	76.89936134	-67.46455384
100136	99	99	99	99	99	99	76.96116052	-67.46098598
31030	21.952	21.654	21.197	0.004	0.009	0.003	76.91645819	-67.46356237
24991	20.267	20.163	20.021	0.013	0.005	0.022	76.8968797	-67.46468308
20657	19.497	18.445	17.267	0.006	0.01	0.007	76.88126166	-67.46557809
22671	22.523	22.139	21.557	0.015	0.005	0.003	76.88878489	-67.46514434
24175	21.773	21.424	20.941	0.024	0.03	0.036	76.89406185	-67.46483281
30245	23.312	22.849	22.206	0.013	0.019	0.009	76.91387638	-67.46368975
18143	22.629	22.226	21.635	0.021	0.042	0.015	76.87020051	-67.4661942
18595	21.897	21.187	20.283	0.006	0.007	0.02	76.87233747	-67.4660671
28837	20.639	20.445	20.187	0.011	0.022	0.013	76.90919845	-67.46395173
28680	23.471	23.009	22.324	0.024	0.008	0.018	76.90867331	-67.46398181
25420	23.076	22.611	21.919	0.023	0.016	0.027	76.89824723	-67.46458066
18047	23.701	23.145	22.405	0.053	0.017	0.005	76.86980487	-67.46620595
20729	22.606	22.197	99	0.009	0.054	99	76.88153664	-67.46553308
31552	23.15	22.713	22.103	0.026	0.015	0.017	76.91809917	-67.46343069
36179	21.1	20.787	20.364	0.006	0.007	0.008	76.93520557	-67.46244417
38214	21.016	20.769	20.458	0.005	0.008	0.009	76.94451702	-67.46190037
23502	21.488	21.183	20.798	0.003	0.029	0.007	76.89147663	-67.46495178
38596	22.746	22.195	21.433	0.016	0.011	0.003	76.94636885	-67.46179093
17943	21.573	21.297	20.882	0.012	0.023	0.017	76.86926532	-67.46622226
32541	23.199	22.685	99	0.003	0.031	99	76.92149969	-67.46321373
24740	23.837	23.339	22.651	0.046	0.02	0.022	76.89582787	-67.46468807
18836	22.729	22.298	21.722	0.008	0.014	0.004	76.87323975	-67.46598219
28564	23.784	23.213	22.46	0.065	0.044	0.025	76.90822897	-67.46397287
17584	21.402	21.126	20.751	0.007	0.02	0.021	76.86752961	-67.46630589
26721	21.389	21.063	20.688	0.006	0.013	0.008	76.90227392	-67.46431026
20284	22.758	22.355	21.722	99	0.012	0.016	76.87946773	-67.46561059
28664	21.178	20.917	20.546	0.016	0.02	0.022	76.90844994	-67.46394348
17713	22.361	21.969	21.473	0.042	0.027	0.01	76.86805132	-67.46625869
29976	20.195	19.896	19.484	0.011	0.017	0.02	76.91275037	-67.46369133
32076	22.261	21.915	21.413	0.02	0.018	0.006	76.91983967	-67.46327602
29533	22.628	22.122	21.454	0.003	0.014	0.018	76.9112892	-67.46376568
29431	20.742	20.497	20.061	0.018	0.001	0.014	76.91093173	-67.46378368
37654	24.696	24.043	23.254	0.004	0.042	0.019	76.9417016	-67.46201044
25762	22.288	21.889	21.381	0.017	0.063	0.015	76.89909405	-67.46446252
32764	21.092	20.793	20.36	0.001	0.013	0.007	76.92215961	-67.46313514
29593	24.165	23.446	22.631	0.093	0.043	0.023	76.91143881	-67.46375196
21484	22.077	21.728	21.23	0.013	0.016	0.012	76.88419489	-67.46531554
24348	18.721	17.518	16.133	0.004	0.02	0.04	76.8943422	-67.46472807
27278	21.254	20.99	20.6	0.015	0.008	0.035	76.9039072	-67.46417651
100179	99	99	99	99	99	99	76.95959573	-67.46096476
26936	21.93	21.623	21.171	0.016	0.003	0.006	76.90282778	-67.4642334
25084	22.378	21.998	21.325	0.033	0.038	99	76.89686419	-67.46457508
32528	21.359	21.066	20.644	0.013	0.013	0.017	76.92126313	-67.46316995
22872	21.711	21.422	20.956	0.01	0.018	0.011	76.88904874	-67.46501587
28379	23.054	22.573	21.988	0.01	0.021	0.011	76.907432	-67.46395572
25182	21.737	21.414	20.92	0.011	0.009	0.03	76.89713509	-67.46454496
32424	23.166	22.696	22.001	0.018	0.018	0.001	76.92091602	-67.46317659
32200	20.958	20.698	20.366	0.003	0.02	0.009	76.92011137	-67.46321912
23815	22.372	22	21.448	0.028	0.013	0.008	76.89232041	-67.46481539
27204	23.296	22.772	22.119	0.031	0.01	0.01	76.90356952	-67.46416943
31866	21.824	21.088	20.123	0.01	0.02	0.01	76.91895997	-67.46328182
22605	22.001	21.675	21.219	0.007	0.009	0.017	76.88810478	-67.4650511
21555	22.394	22.048	21.459	0.015	0.039	0.044	76.88427896	-67.46526846
29645	23.303	22.806	22.1	0.03	0.044	0.017	76.91148524	-67.46370524
20649	22.948	22.463	21.848	0.039	0.002	0.015	76.88075188	-67.4654676
32032	21.298	21.019	20.614	0.013	0.018	0.009	76.91947351	-67.46324293
37378	22.671	22.263	21.71	0.006	0.014	0.003	76.94016661	-67.46204805
26801	21.066	20.738	20.265	0.017	0.003	0.005	76.90221081	-67.4642268
34875	22.416	22.009	21.475	0.029	0.022	0.004	76.92957203	-67.46264728
28752	23.228	22.754	22.149	0.011	0.003	0.006	76.9084737	-67.46385958
100013	99	99	99	99	99	99	76.96774555	-67.46043822
23332	20.768	20.47	20.069	0.018	0.01	0.029	76.89043063	-67.46489144
24734	20.254	19.851	19.225	0.012	0.014	0.019	76.89541954	-67.46460195
21353	20.979	20.644	20.173	0.01	0.018	0.02	76.88346727	-67.46528273
21305	21.302	21.066	20.744	0.016	0.031	0.013	76.88326928	-67.46529297
100080	99	99	99	99	99	99	76.96409124	-67.46063895
20878	20.05	19.199	18.179	0.016	0.017	0.024	76.88158732	-67.46538703
16925	20.408	20.094	19.649	0.013	0.007	0.009	76.86379859	-67.46640277
23435	21.395	21.106	20.695	0.015	0.017	0.021	76.89077023	-67.46485739
106367	99	99	99	99	99	99	76.88720299	-67.46506055
105024	99	99	99	99	99	99	76.89488689	-67.46461951
24462	21.773	21.367	99	0.017	0.015	99	76.89443179	-67.4646454
17923	23.064	22.6	21.967	0.016	0.014	0.023	76.86869984	-67.46611837
35503	25.568	24.773	23.767	0.061	0.043	0.005	76.9318783	-67.46248946
37278	23.502	22.98	22.294	0.018	0.027	0.025	76.93962199	-67.46204242
40227	24.212	23.599	22.853	0.028	0.02	99	76.9541734	-67.46119737
33855	21.536	20.684	19.64	0.002	0.005	0.011	76.92570833	-67.46283514
25801	22.449	22.091	21.513	0.006	0.025	0.021	76.89885627	-67.4643784
17045	21.102	20.84	20.472	0.014	0.021	0.011	76.86437648	-67.46635303
22915	22.811	22.401	21.817	0.019	0.011	0.016	76.88893293	-67.46494599
30028	20.632	20.21	19.609	0.011	0.016	0.017	76.91253659	-67.46358784
100056	99	99	99	99	99	99	76.96501582	-67.46055921
19652	23.469	22.982	22.426	0.028	0.014	0.007	76.87631448	-67.46566109
25188	22.14	21.623	99	0.024	99	99	76.89689288	-67.46448067
37441	23.609	23.134	22.438	0.012	0.019	0.021	76.94022199	-67.46198434
36456	21.885	21.541	21.059	0.015	0.019	0.007	76.93578763	-67.46223385
23714	22.551	22.178	21.632	0.006	0.02	0.012	76.89168549	-67.46476951
24398	24.139	23.513	99	0.074	0.073	99	76.8940943	-67.46463063
18256	24.648	23.764	22.721	0.098	0.005	0.004	76.87006511	-67.46600465
25153	19.173	18.071	16.79	0.003	0.02	0.013	76.89672336	-67.46447539
22217	21.377	21.096	20.633	0.007	0.016	0.006	76.88637787	-67.46506715
22444	20.814	20.556	20.156	0.012	0.016	0.013	76.88721925	-67.46501523
18630	22.307	21.96	21.445	0.007	0.011	0.005	76.87182345	-67.46589722
23956	22.779	22.336	21.768	0.031	0.025	0.004	76.89250099	-67.46470782
28650	19.994	19.163	18.138	0.005	0.014	0.012	76.90788471	-67.46382214
27371	23.425	22.955	22.274	0.029	0.01	0.02	76.90375184	-67.4640583
100018	99	99	99	99	99	99	76.96738994	-67.4603886
28740	24.345	23.69	22.847	0.055	0.026	99	76.90816588	-67.46379975
29502	22.586	22.114	21.393	0.007	0.006	0.027	76.91069494	-67.46365325
24011	24.596	23.767	22.901	0.092	0.018	0.028	76.89273851	-67.46468362
27997	19.663	18.746	17.676	0.004	0.006	0.016	76.90581897	-67.46393196
27212	21.512	21.239	20.844	0.008	0.013	0.024	76.90320912	-67.46408124
100264	99	99	99	99	99	99	76.95596805	-67.46103639
31055	22.163	21.796	21.287	0.018	0.016	0.009	76.91567992	-67.46335732
33482	22.402	21.995	21.46	0.007	0.009	0.004	76.92420184	-67.46286628
26647	21.744	21.44	21.014	0.022	0.002	0.016	76.90140617	-67.46417591
25049	20.684	20.348	19.831	0.007	0.022	0.018	76.89623762	-67.46447113
22764	20.01	19.938	19.849	0.013	0.01	0.023	76.88823541	-67.46493004
24499	22.72	22.348	21.698	0.016	0.035	0.05	76.8942898	-67.46457836
24292	20.768	20.504	20.059	0.014	0.013	0.011	76.89361905	-67.46461608
29197	20.485	19.56	18.465	0.018	0.017	0.019	76.9095501	-67.46369938
37840	24.08	23.458	22.754	0.05	0.022	0.026	76.94196861	-67.46183163
24680	18.076	16.351	13.973	0.093	0.013	0.034	76.89486876	-67.46453524
20144	21.487	21.221	20.84	0.014	0.016	0.026	76.87825105	-67.46548165
18317	22.618	22.239	21.637	0.026	0.027	0.011	76.87018719	-67.4659396
19206	22.419	22.06	21.454	0.023	0.029	0.038	76.87411358	-67.46571194
20343	21.204	20.941	20.541	0.004	0.008	0.025	76.87904106	-67.46542894
23070	23.194	22.772	22.093	0.012	0.018	0.001	76.88914179	-67.46484614
18807	22.257	21.889	21.272	0.044	0.038	0.038	76.87231535	-67.46580933
38968	23.971	23.412	22.667	0.013	0.02	0.009	76.94727513	-67.461499
17227	24.342	23.74	22.933	0.03	0.021	0.024	76.86492969	-67.46623097
17745	24.146	23.519	22.82	0.02	0.004	0.028	76.8674607	-67.46607984
100096	99	99	99	99	99	99	76.96317965	-67.46056886
23541	21.754	21.44	20.978	0.009	0.026	0.018	76.89072965	-67.4647416
30965	21.363	21.084	20.697	0.013	0.008	0.014	76.91517685	-67.46333698
21294	24.409	23.817	23.037	0.02	0.01	0.045	76.88279948	-67.46519421
18587	24.252	23.779	22.979	0.025	0.035	0.003	76.8713439	-67.46584704
32965	23.117	22.682	22.064	0.015	0.002	0.008	76.92214226	-67.46293091
39750	21.217	20.827	20.295	0.02	0.008	0.012	76.9512298	-67.46124995
28077	21.328	20.977	99	0.009	99	99	76.90581339	-67.46386577
18867	23.491	22.912	22.168	0.02	0.076	99	76.87253936	-67.46577349
26022	22.833	22.45	21.763	0.032	0.034	0.017	76.89923575	-67.46424149
24502	22.967	22.558	21.718	0.022	0.025	0.052	76.89412149	-67.46453308
25483	24.522	23.944	23.062	0.038	0.011	0.001	76.89742758	-67.46434286
26587	22.876	22.421	21.797	0.003	0.011	0.023	76.90100084	-67.46413757
20310	21.088	20.824	20.472	0.015	0.008	0.026	76.87878811	-67.46541062
37869	22.795	22.404	21.813	0.017	0.011	0.009	76.94187241	-67.46178323
22246	20.416	20.108	19.651	0.007	0.009	0.012	76.8861601	-67.46498732
20966	19.975	19.134	18.086	0.01	0.016	0.016	76.88145807	-67.46525363
26381	24.166	23.624	22.85	0.031	0.033	0.002	76.90035197	-67.46416738
22798	99	24.072	23.165	99	0.024	99	76.88812724	-67.46486707
27244	23.332	22.821	22.175	0.012	0.053	0.017	76.90301622	-67.46401246
21476	22.419	22.042	21.51	0.022	0.019	0.009	76.88339415	-67.46513477
28267	23.79	23.197	22.468	0.054	0.016	0.019	76.90637528	-67.46381468
25081	23.213	22.817	99	99	99	99	76.89609599	-67.46440429
34654	21.802	21.491	21.041	0.011	0.009	0.017	76.92815195	-67.46255612
27934	21.518	21.216	20.842	0.025	0.01	0.016	76.90530725	-67.46386871
25828	20.415	20.11	19.643	0.005	0.007	0.01	76.89844507	-67.46425897
21752	22.781	22.333	21.723	0.022	0.017	0.04	76.88429702	-67.46507011
28963	20.697	20.399	19.973	0.011	0.01	0.005	76.9085212	-67.46367911
21703	22.756	22.314	21.753	0.007	0.015	0.023	76.88409453	-67.46508072
21220	20.765	20.549	20.263	0.001	0.003	0.021	76.8823732	-67.46517871
17668	20.388	20.079	19.651	0.005	0.007	0.019	76.8668908	-67.46606217
35980	23.884	23.399	22.644	0.002	0.019	0.028	76.93331819	-67.46224718
24649	22.535	22.05	99	0.021	0.053	99	76.89450222	-67.4644773
22176	23.853	23.423	22.629	0.029	0.013	0.076	76.88579741	-67.46497564
26302	23.585	23.136	22.368	0.03	0.019	0.112	76.8999915	-67.46415916
38104	18.774	18.612	18.395	0.004	0.008	0.006	76.94292702	-67.46168711
21045	20.064	19.2	18.191	0.008	0.01	0.028	76.88168194	-67.46520632
26136	21.159	20.864	20.486	0.01	99	99	76.89947437	-67.46418152
27133	23.18	22.748	22.087	0.024	0.016	0.026	76.9025197	-67.46399994
100130	99	99	99	99	99	99	76.96150546	-67.46059481
22971	21.041	20.749	20.37	0.013	0.01	0.011	76.88851891	-67.46479466
20457	19.243	18.22	17.026	0.002	0.01	0.003	76.87921842	-67.46532412
25000	21.821	21.563	21.097	0.014	0.015	0.01	76.89564577	-67.46437952
25146	21.315	20.996	99	0.01	0.006	99	76.89613286	-67.46435012
24169	21.132	20.827	20.384	0.011	0.007	0.017	76.89277869	-67.46454206
23614	24.466	23.707	22.951	0.008	0.072	0.002	76.89075566	-67.46465513
19484	22.396	21.992	21.482	0.012	0.026	0.02	76.87495115	-67.46555565
31962	21.889	21.552	21.092	0.023	0.016	0.029	76.91836576	-67.46306219
26140	20.745	20.347	19.766	0.006	0.026	0.012	76.89937362	-67.46415394
31470	23.154	22.694	22.028	0.016	0.033	0.025	76.91657058	-67.46316537
29308	22.823	22.347	21.65	0.013	0.043	0.009	76.9095172	-67.4635708
